timestamp,temperature,humidity,power_consumption_room_1,energy_consumption_room_1,power_consumption_room_2,energy_consumption_room_2,outdoor_temperature,outdoor_humidity,door_status,occupancy,FC_Unit_1_Status,FC_Unit_1_Fan_Status,FC_Unit_1_Set_Point,FC_Unit_1_Operation_Mode,FC_Unit_2_Status,FC_Unit_2_Fan_Status,FC_Unit_2_Set_Point,FC_Unit_2_Operation_Mode,FC_Unit_3_Status,FC_Unit_3_Fan_Status,FC_Unit_3_Set_Point,FC_Unit_3_Operation_Mode,FC_Unit_4_Status,FC_Unit_4_Fan_Status,FC_Unit_4_Set_Point,FC_Unit_4_Operation_Mode,FC_Unit_5_Status,FC_Unit_5_Fan_Status,FC_Unit_5_Set_Point,FC_Unit_5_Operation_Mode,FC_Unit_6_Status,FC_Unit_6_Fan_Status,FC_Unit_6_Set_Point,FC_Unit_6_Operation_Mode
1732870985,26.15,86.143,0.04,3376.94,0.02,2873.67,25.2,94.5,0.0,0.0,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,AUTO,OFF,MED,22.0,COOL
1732871595,26.133,86.143,0.04,3376.94,0.02,2873.67,25.3,94.5,0.0,0.0,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,AUTO,OFF,MED,22.0,COOL
1732872212,26.15,85.5,0.04,3376.95,0.02,2873.68,25.1,90.0,0.0,0.0,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,0.0,AUTO,OFF,MED,22.0,COOL
1732872822,26.133,85.643,0.04,3376.96,0.02,2873.68,25.0,91.0,0.0,0.0,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,AUTO,OFF,MED,22.0,COOL
1732873431,26.117,85.714,0.04,3376.9700000000003,0.02,2873.68,25.1,91.5,0.0,0.0,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,AUTO,OFF,MED,22.0,COOL
1732874041,26.117,85.857,0.04,3376.9700000000003,0.02,2873.68,25.2,92.5,0.0,0.0,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,AUTO,OFF,MED,22.0,COOL
1732874651,26.117,85.786,0.04,3376.98,0.02,2873.69,25.4,92.0,0.0,0.0,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,AUTO,OFF,MED,22.0,COOL
1732875261,26.117,85.786,0.04,3376.98,0.02,2873.69,25.4,92.0,0.0,0.0,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,AUTO,OFF,MED,22.0,COOL
1732875871,26.017,85.714,0.04,3377.08,0.02,2873.69,25.3,92.0,0.0,0.0,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,AUTO,OFF,MED,22.0,COOL
1732876488,26.067,85.857,0.04,3377.08,0.02,2873.69,25.6,92.5,0.0,0.0,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,AUTO,OFF,MED,0.0,COOL
1732877098,26.067,85.786,0.04,3377.1,0.02,2873.7,25.7,92.0,0.0,0.0,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,AUTO,OFF,MED,22.0,COOL
1732877708,26.117,85.714,0.04,3377.1,0.02,2873.7,25.7,91.5,0.0,0.0,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,AUTO,OFF,MED,22.0,COOL
1732878318,26.133,85.857,0.04,3377.11,0.02,2873.7,25.7,92.0,0.0,0.0,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,AUTO,OFF,MED,22.0,COOL
1732878928,26.15,85.643,0.04,3377.11,0.02,2873.71,25.8,90.5,0.0,0.0,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,AUTO,OFF,MED,22.0,COOL
1732879537,26.18,85.75,0.04,3377.12,0.02,2873.71,25.9,91.0,0.0,0.0,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,AUTO,OFF,MED,22.0,COOL
1732880147,26.15,85.857,0.04,3377.13,0.02,2873.71,25.9,91.5,0.0,0.0,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,AUTO,OFF,MED,22.0,COOL
1732880757,26.183,85.786,0.04,3377.1400000000003,0.02,2873.71,26.1,91.0,0.0,0.0,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,AUTO,OFF,MED,22.0,COOL
1732881367,26.2,85.929,0.04,3377.15,0.02,2873.72,26.2,92.0,0.0,0.0,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,AUTO,OFF,MED,22.0,COOL
1732881977,26.217,85.929,0.04,3377.15,0.02,2873.72,26.3,90.5,0.0,0.0,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,AUTO,OFF,MED,22.0,COOL
1732882587,26.25,86.0,0.04,3377.16,0.02,2873.72,26.3,91.0,0.0,0.0,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,AUTO,OFF,MED,22.0,COOL
1732883197,26.25,85.571,0.04,3377.17,0.02,2873.72,26.4,87.5,0.0,0.0,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,AUTO,OFF,MED,22.0,COOL
1732883806,26.3,85.643,0.04,3377.1800000000003,0.02,2873.73,26.5,88.5,0.0,0.0,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,AUTO,OFF,MED,22.0,COOL
1732884424,26.35,85.357,0.04,3377.1800000000003,0.02,2873.73,26.8,87.0,0.0,0.0,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,AUTO,OFF,MED,0.0,COOL
1732885034,26.383,85.429,0.04,3377.19,0.02,2873.73,26.8,88.0,0.0,0.0,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,AUTO,OFF,MED,22.0,COOL
1732885644,26.417,85.0,0.04,3377.19,0.02,2873.73,26.8,85.0,0.0,0.0,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,AUTO,OFF,MED,22.0,COOL
1732886254,26.417,85.071,0.04,3377.2,0.02,2873.74,26.8,85.5,0.0,0.0,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,AUTO,OFF,MED,22.0,COOL
1732886863,26.45,84.917,0.04,3377.21,0.02,2873.74,26.8,85.5,0.0,0.0,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,AUTO,OFF,MED,22.0,COOL
1732887480,26.45,85.0,0.04,3377.2200000000003,0.02,2873.74,26.7,85.5,0.0,0.0,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,0.0,AUTO,OFF,MED,22.0,COOL
1732888090,26.467,85.0,0.04,3377.24,0.02,2873.75,26.9,85.5,0.0,0.0,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,AUTO,OFF,MED,22.0,COOL
1732888707,26.483,85.071,0.04,3377.24,0.02,2873.75,26.9,86.0,0.0,0.0,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,AUTO,OFF,MED,0.0,COOL
1732889317,26.5,85.0,0.04,3377.25,0.02,2873.75,27.8,85.5,0.0,0.0,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,AUTO,OFF,MED,22.0,COOL
1732889926,26.5,84.643,0.04,3377.26,0.02,2873.75,28.0,83.0,0.0,0.0,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,AUTO,OFF,MED,22.0,COOL
1732890536,26.583,84.643,0.04,3377.26,0.02,2873.76,28.2,83.0,0.0,0.0,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,AUTO,OFF,MED,22.0,COOL
1732891152,26.583,84.429,0.04,3377.2799999999997,0.02,2873.76,28.1,82.0,0.0,0.0,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,AUTO,OFF,MED,22.0,COOL
1732891762,26.617,84.286,0.04,3377.2799999999997,0.02,2873.76,28.0,81.0,0.0,0.0,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,AUTO,OFF,MED,22.0,COOL
1732892372,26.65,84.143,0.04,3377.29,0.02,2873.76,28.2,82.0,0.0,0.0,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,AUTO,OFF,MED,22.0,COOL
1732892983,26.683,83.786,0.04,3377.29,0.02,2873.77,28.3,79.5,0.0,0.0,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,AUTO,OFF,MED,22.0,COOL
1732893593,26.733,83.929,0.04,3377.3,0.02,2873.77,28.1,81.0,0.0,0.0,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,AUTO,OFF,MED,22.0,COOL
1732894203,26.75,84.0,0.04,3377.31,0.02,2873.77,28.1,81.5,0.0,0.0,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,AUTO,OFF,MED,22.0,COOL
1732894821,26.767,83.786,0.04,3377.3199999999997,0.02,2873.78,28.0,80.0,0.0,0.0,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,0.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,AUTO,OFF,MED,22.0,COOL
1732895430,26.767,83.857,0.04,3377.3199999999997,0.02,2873.78,28.0,81.5,0.0,0.0,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,AUTO,OFF,MED,22.0,COOL
1733135089,23.133,69.571,2.45,3516.55,2.41,2943.28,29.2,75.0,1.0,17.0,ON,LOW,22.0,COOL,ON,LOW,22.0,COOL,ON,LOW,22.5,COOL,ON,LOW,22.5,COOL,ON,LOW,22.5,AUTO,ON,LOW,22.5,COOL
1733135927,23.317,69.214,3.59,3517.19,2.84,2943.88,29.2,74.0,1.0,17.0,ON,LOW,22.0,COOL,ON,LOW,22.0,COOL,ON,LOW,22.5,COOL,ON,LOW,0.0,COOL,ON,LOW,22.5,AUTO,ON,LOW,22.5,COOL
1733136542,23.25,67.929,2.8600000000000003,3517.69,2.6,2944.42,29.3,74.0,1.0,17.0,ON,LOW,22.0,COOL,ON,LOW,22.0,COOL,ON,LOW,22.5,COOL,ON,LOW,22.5,COOL,ON,LOW,22.5,AUTO,ON,LOW,22.5,COOL
1733137152,23.2,66.857,1.98,3518.1800000000003,2.6,2944.97,29.3,73.5,1.0,16.0,ON,LOW,22.0,COOL,ON,LOW,22.0,COOL,ON,LOW,22.5,COOL,ON,LOW,22.5,COOL,ON,LOW,22.5,AUTO,ON,LOW,22.5,COOL
1733137762,23.367,67.643,1.92,3518.71,3.3,2945.56,29.6,73.0,1.0,16.0,ON,LOW,22.0,COOL,ON,LOW,22.0,COOL,ON,LOW,22.5,COOL,ON,LOW,22.5,COOL,ON,LOW,22.5,AUTO,ON,LOW,22.5,COOL
1733138372,23.167,67.214,1.9,3519.1800000000003,3.25,2946.1,29.6,72.5,1.0,16.0,ON,LOW,22.0,COOL,ON,LOW,22.0,COOL,ON,LOW,22.5,COOL,ON,LOW,22.5,COOL,ON,LOW,22.5,AUTO,ON,LOW,22.5,COOL
1733138982,23.1,66.857,2.98,3519.66,2.48,2946.57,29.8,72.5,1.0,19.0,ON,LOW,22.0,COOL,ON,LOW,22.0,COOL,ON,LOW,22.5,COOL,ON,LOW,22.5,COOL,ON,LOW,22.5,AUTO,ON,LOW,22.5,COOL
1733139600,23.217,68.571,1.9500000000000002,3520.2200000000003,3.2,2947.16,30.0,71.5,1.0,20.0,ON,LOW,22.0,COOL,ON,LOW,22.0,COOL,ON,LOW,22.5,COOL,ON,LOW,22.5,COOL,ON,LOW,22.5,AUTO,ON,LOW,0.0,COOL
1733140210,23.217,68.214,1.92,3520.7200000000003,3.42,2947.72,30.1,71.5,1.0,21.0,ON,LOW,22.0,COOL,ON,LOW,22.0,COOL,ON,LOW,22.5,COOL,ON,LOW,22.5,COOL,ON,LOW,22.5,AUTO,ON,LOW,22.5,COOL
1733140820,23.233,66.857,3.13,3521.31,3.1,2948.24,30.5,71.5,1.0,22.0,ON,LOW,22.0,COOL,ON,LOW,22.0,COOL,ON,LOW,22.5,COOL,ON,LOW,22.5,COOL,ON,LOW,22.5,AUTO,ON,LOW,22.5,COOL
1733141431,23.1,65.857,1.94,3521.84,2.92,2948.78,30.4,70.0,1.0,22.0,ON,LOW,22.0,COOL,ON,LOW,22.0,COOL,ON,LOW,22.5,COOL,ON,LOW,22.5,COOL,ON,LOW,22.5,AUTO,ON,LOW,22.5,COOL
1733142041,23.117,65.143,2.45,3522.36,2.34,2949.25,30.6,68.5,1.0,19.0,ON,LOW,22.0,COOL,ON,LOW,22.0,COOL,ON,LOW,22.5,COOL,ON,LOW,22.5,COOL,ON,LOW,22.5,AUTO,ON,LOW,22.5,COOL
1733142651,23.117,67.643,3.1500000000000004,3522.91,2.91,2949.73,31.0,68.5,1.0,20.0,ON,LOW,22.0,COOL,ON,LOW,22.0,COOL,ON,LOW,22.5,COOL,ON,LOW,22.5,COOL,ON,LOW,22.5,AUTO,ON,LOW,22.5,COOL
1733143261,23.183,66.0,2.4400000000000004,3523.42,2.93,2950.22,31.0,67.0,1.0,19.0,ON,LOW,22.0,COOL,ON,LOW,22.0,COOL,ON,LOW,22.5,COOL,ON,LOW,22.5,COOL,ON,LOW,22.5,AUTO,ON,LOW,22.5,COOL
1733143871,23.217,67.143,3.16,3523.95,1.78,2950.65,30.8,67.0,1.0,18.0,ON,LOW,22.0,COOL,ON,LOW,22.0,COOL,ON,LOW,22.5,COOL,ON,LOW,22.5,COOL,ON,LOW,22.5,AUTO,ON,LOW,22.5,COOL
1733144489,23.3,67.071,3.64,3524.54,2.35,2951.08,31.2,67.0,1.0,18.0,ON,LOW,22.0,COOL,ON,LOW,22.0,COOL,ON,LOW,0.0,COOL,ON,LOW,22.5,COOL,ON,LOW,22.5,AUTO,ON,LOW,22.5,COOL
1733145099,23.25,65.429,2.54,3525.08,2.19,2951.47,31.2,66.0,1.0,15.0,ON,LOW,22.0,COOL,ON,LOW,22.0,COOL,ON,LOW,22.5,COOL,ON,LOW,22.5,COOL,ON,LOW,22.5,AUTO,ON,LOW,22.5,COOL
1733145709,23.233,66.5,4.609999999999999,3525.5699999999997,2.01,2951.83,31.2,65.5,1.0,12.0,ON,LOW,22.0,COOL,ON,LOW,22.0,COOL,ON,LOW,22.5,COOL,ON,LOW,22.5,COOL,ON,LOW,22.5,AUTO,ON,LOW,22.5,COOL
1733146320,23.317,66.857,3.56,3526.1800000000003,2.1,2952.17,31.2,65.5,1.0,4.0,ON,LOW,22.0,COOL,ON,LOW,22.0,COOL,ON,LOW,22.5,COOL,ON,LOW,22.5,COOL,ON,LOW,22.5,AUTO,ON,LOW,22.5,COOL
1733146930,23.217,68.714,3.12,3526.7200000000003,2.18,2952.52,31.4,65.0,1.0,3.0,ON,LOW,22.0,COOL,ON,LOW,22.0,COOL,ON,LOW,22.5,COOL,ON,LOW,22.5,COOL,ON,LOW,22.5,AUTO,ON,LOW,22.5,COOL
1733147540,23.383,68.571,2.59,3527.29,2.62,2952.93,31.5,64.5,1.0,2.0,ON,LOW,22.0,COOL,ON,LOW,22.0,COOL,ON,LOW,22.5,COOL,ON,LOW,22.5,COOL,ON,LOW,22.5,AUTO,ON,LOW,22.5,COOL
1733148151,23.433,70.143,3.24,3527.8599999999997,4.08,2953.6,31.4,64.5,1.0,0.0,ON,LOW,22.0,COOL,ON,LOW,22.0,COOL,ON,LOW,22.5,COOL,ON,LOW,22.5,COOL,ON,LOW,22.5,AUTO,ON,LOW,22.5,COOL
1733148761,23.133,68.786,3.2300000000000004,3528.3999999999996,4.12,2954.24,31.8,64.5,1.0,0.0,ON,LOW,22.0,COOL,ON,LOW,22.0,COOL,ON,LOW,22.5,COOL,ON,LOW,22.5,COOL,ON,LOW,22.5,AUTO,ON,LOW,22.5,COOL
1733149371,23.067,67.286,2.0700000000000003,3528.8,1.85,2954.72,31.5,65.0,1.0,0.0,ON,LOW,22.0,COOL,ON,LOW,22.0,COOL,ON,LOW,22.5,COOL,ON,LOW,22.5,COOL,ON,LOW,22.5,AUTO,ON,LOW,22.5,COOL
1733149981,23.6,70.857,4.08,3529.5,2.54,2955.12,31.2,69.0,1.0,13.0,ON,LOW,22.0,COOL,ON,LOW,22.0,COOL,ON,LOW,22.5,COOL,ON,LOW,22.5,COOL,ON,LOW,22.5,AUTO,ON,LOW,22.5,COOL
1733150591,23.717,70.571,2.38,3530.12,1.83,2955.58,31.0,70.0,1.0,26.0,ON,LOW,22.0,COOL,ON,LOW,22.0,COOL,ON,LOW,22.5,COOL,ON,LOW,22.5,COOL,ON,LOW,22.5,AUTO,ON,LOW,22.5,COOL
1733151201,23.3,70.071,3.0700000000000003,3530.73,2.22,2955.97,31.0,69.0,1.0,26.0,ON,LOW,22.0,COOL,ON,LOW,22.0,COOL,ON,LOW,22.5,COOL,ON,LOW,22.5,COOL,ON,LOW,22.5,AUTO,ON,LOW,22.5,COOL
1733151811,23.25,68.286,4.359999999999999,3531.2799999999997,2.06,2956.35,30.8,70.0,1.0,26.0,ON,LOW,22.0,COOL,ON,LOW,22.0,COOL,ON,LOW,22.5,COOL,ON,LOW,22.5,COOL,ON,LOW,22.5,AUTO,ON,LOW,22.5,COOL
1733152421,23.283,68.714,3.4299999999999997,3531.88,2.04,2956.66,30.7,71.0,1.0,27.0,ON,LOW,22.0,COOL,ON,LOW,22.0,COOL,ON,LOW,22.5,COOL,ON,LOW,22.5,COOL,ON,LOW,22.5,AUTO,ON,LOW,22.5,COOL
1733153031,23.2,67.571,2.82,3532.4700000000003,1.9100000000000001,2957.0,30.9,71.5,1.0,26.0,ON,LOW,22.0,COOL,ON,LOW,22.0,COOL,ON,LOW,22.5,COOL,ON,LOW,22.5,COOL,ON,LOW,22.5,AUTO,ON,LOW,22.5,COOL
1733153641,23.333,68.143,5.4399999999999995,3533.05,2.0,2957.33,31.4,70.5,1.0,27.0,ON,LOW,22.0,COOL,ON,LOW,22.0,COOL,ON,LOW,22.5,COOL,ON,LOW,22.5,COOL,ON,LOW,22.5,AUTO,ON,LOW,22.5,COOL
1733154251,23.35,68.0,3.72,3533.73,2.2800000000000002,2957.67,31.2,70.0,1.0,26.0,ON,LOW,22.0,COOL,ON,LOW,22.0,COOL,ON,LOW,22.5,COOL,ON,LOW,22.5,COOL,ON,LOW,22.5,AUTO,ON,LOW,22.5,COOL
1733154861,23.2,69.214,2.37,3534.26,2.05,2958.02,30.7,71.5,1.0,28.0,ON,LOW,22.0,COOL,ON,LOW,22.0,COOL,ON,LOW,22.5,COOL,ON,LOW,22.5,COOL,ON,LOW,22.5,AUTO,ON,LOW,22.5,COOL
1733155471,23.3,68.917,3.55,3534.82,1.92,2958.36,30.5,72.5,1.0,28.0,ON,LOW,22.0,COOL,ON,LOW,22.0,COOL,ON,LOW,22.5,COOL,ON,LOW,22.5,COOL,ON,LOW,22.5,AUTO,ON,LOW,22.5,COOL
1733156081,23.28,67.583,2.5300000000000002,3535.37,2.04,2958.69,30.8,71.0,1.0,27.0,ON,LOW,22.0,COOL,ON,LOW,22.0,COOL,ON,LOW,22.5,COOL,ON,LOW,22.5,COOL,ON,LOW,22.5,AUTO,ON,LOW,22.5,COOL
1733156692,23.233,68.643,3.3099999999999996,3535.9300000000003,1.96,2959.02,31.0,72.0,1.0,28.0,ON,LOW,22.0,COOL,ON,LOW,22.0,COOL,ON,LOW,22.5,COOL,ON,LOW,22.5,COOL,ON,LOW,22.5,AUTO,ON,LOW,22.5,COOL
1733157302,23.1,68.5,3.42,3536.54,1.9100000000000001,2959.36,31.0,71.5,1.0,27.0,ON,LOW,22.0,COOL,ON,LOW,22.0,COOL,ON,LOW,22.5,COOL,ON,LOW,22.5,COOL,ON,LOW,22.5,AUTO,ON,LOW,22.5,COOL
1733157912,23.183,68.714,2.81,3537.13,1.98,2959.69,30.9,71.5,1.0,28.0,ON,LOW,22.0,COOL,ON,LOW,22.0,COOL,ON,LOW,22.5,COOL,ON,LOW,22.5,COOL,ON,LOW,22.5,AUTO,ON,LOW,22.5,COOL
1733158522,23.15,69.786,3.3600000000000003,3537.7,1.96,2960.02,30.6,71.0,1.0,28.0,ON,LOW,22.0,COOL,ON,LOW,22.0,COOL,ON,LOW,22.5,COOL,ON,LOW,22.5,COOL,ON,LOW,22.5,AUTO,ON,LOW,22.5,COOL
1733159132,23.833,73.929,4.45,3538.46,3.05,2960.46,30.6,71.0,1.0,24.0,ON,LOW,22.0,COOL,ON,LOW,22.0,COOL,ON,LOW,22.5,COOL,ON,LOW,22.5,COOL,ON,LOW,22.5,AUTO,ON,LOW,22.5,COOL
1733159742,23.883,73.929,3.9400000000000004,3539.13,3.73,2961.05,30.5,71.0,1.0,32.0,ON,LOW,22.0,COOL,ON,LOW,22.0,COOL,ON,LOW,22.5,COOL,ON,LOW,22.5,COOL,ON,LOW,22.5,AUTO,ON,LOW,22.5,COOL
1733160352,23.9,73.143,4.51,3539.83,3.74,2961.66,30.4,69.5,1.0,33.0,ON,LOW,22.0,COOL,ON,LOW,22.0,COOL,ON,LOW,22.5,COOL,ON,LOW,22.5,COOL,ON,LOW,22.5,AUTO,ON,LOW,22.5,COOL
1733160962,23.217,70.571,3.3,3540.38,1.8399999999999999,2962.15,29.9,71.0,1.0,46.0,ON,LOW,22.0,COOL,ON,LOW,22.0,COOL,ON,LOW,22.5,COOL,ON,LOW,22.5,COOL,ON,LOW,22.5,AUTO,ON,LOW,22.5,COOL
1733161572,23.167,70.429,3.77,3540.87,1.72,2962.54,29.7,70.5,1.0,46.0,ON,LOW,22.0,COOL,ON,LOW,22.0,COOL,ON,LOW,22.5,COOL,ON,LOW,22.5,COOL,ON,LOW,22.5,AUTO,ON,LOW,22.5,COOL
1733162182,21.2,71.5,4.02,3541.37,2.26,2962.91,29.7,70.5,1.0,45.0,ON,LOW,22.0,COOL,ON,LOW,22.0,COOL,ON,LOW,22.5,COOL,ON,LOW,22.5,COOL,ON,LOW,22.5,AUTO,ON,LOW,22.5,COOL
1733162799,23.117,69.643,3.7600000000000002,3541.85,2.03,2963.27,29.7,73.5,1.0,45.0,ON,LOW,22.0,COOL,ON,LOW,22.0,COOL,ON,LOW,22.5,COOL,ON,LOW,22.5,COOL,ON,LOW,22.5,AUTO,ON,LOW,0.0,COOL
1733162835,24.4,64.5,2.9000000000000004,3541.8900000000003,2.02,2963.29,29.7,73.5,1.0,45.0,ON,LOW,22.0,COOL,ON,LOW,22.0,COOL,ON,LOW,22.5,COOL,ON,LOW,22.5,COOL,ON,LOW,22.5,AUTO,ON,LOW,22.5,COOL
1733163409,23.1,70.357,2.48,3542.41,2.06,2963.63,29.5,75.0,1.0,45.0,ON,LOW,22.0,COOL,ON,LOW,22.0,COOL,ON,LOW,22.5,COOL,ON,LOW,22.5,COOL,ON,LOW,22.5,AUTO,ON,LOW,22.5,COOL
1733164019,23.017,71.214,4.24,3542.9300000000003,1.8900000000000001,2963.95,29.2,75.5,1.0,42.0,ON,LOW,22.0,COOL,ON,LOW,22.0,COOL,ON,LOW,22.5,COOL,ON,LOW,22.5,COOL,ON,LOW,22.5,AUTO,ON,LOW,22.5,COOL
1733164084,24.067,68.375,3.42,3542.99,1.8599999999999999,2963.98,29.0,76.5,1.0,28.0,ON,LOW,22.0,COOL,ON,LOW,22.0,COOL,ON,LOW,22.5,COOL,ON,LOW,22.5,COOL,ON,LOW,22.5,AUTO,ON,LOW,22.5,COOL
1733164629,23.1,72.5,3.2600000000000002,3543.48,1.74,2964.25,29.0,78.5,1.0,27.0,ON,LOW,22.0,COOL,ON,LOW,22.0,COOL,ON,LOW,22.5,COOL,ON,LOW,22.5,COOL,ON,LOW,22.5,AUTO,ON,LOW,22.5,COOL
1733164709,22.95,80.0,2.85,3543.54,1.33,2964.28,29.0,78.5,1.0,17.0,ON,LOW,22.0,COOL,ON,LOW,22.0,COOL,ON,LOW,22.5,COOL,ON,LOW,22.5,COOL,ON,LOW,22.5,AUTO,ON,LOW,22.5,COOL
1733165238,23.283,75.429,3.67,3544.0,1.3,2964.53,28.9,80.0,1.0,21.0,ON,LOW,22.0,COOL,ON,LOW,22.0,COOL,ON,LOW,22.5,COOL,ON,LOW,22.5,COOL,ON,LOW,22.5,AUTO,ON,LOW,22.5,COOL
1733165334,22.5,73.75,2.74,3544.06,1.28,2964.56,28.9,80.0,1.0,21.0,ON,LOW,22.0,COOL,ON,LOW,22.0,COOL,ON,LOW,22.5,COOL,ON,LOW,22.5,COOL,ON,LOW,22.5,AUTO,ON,LOW,22.5,COOL
1733165848,23.283,75.143,3.16,3544.5,1.73,2964.83,28.7,79.0,1.0,21.0,ON,LOW,22.0,COOL,ON,LOW,22.0,COOL,ON,LOW,22.5,COOL,ON,LOW,22.5,COOL,ON,LOW,22.5,AUTO,ON,LOW,22.5,COOL
